Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Sensory Perception of Taste	1/47	0.3587926408833571	0.4409460960388922	0	0	2.297837712159963	2.355308148458001	SCN2A
Complex IV Assembly	1/48	0.36483417727067946	0.4462855284752963	0	0	2.248833769484583	2.267526834705381	MT-CO2
Defective CFTR Causes Cystic Fibrosis	1/48	0.36483417727067946	0.4462855284752963	0	0	2.248833769484583	2.267526834705381	CFTR
Gap Junction Trafficking	1/48	0.36483417727067946	0.4462855284752963	0	0	2.248833769484583	2.267526834705381	TUBB1
Dectin-1 Mediated Noncanonical NF-kB Signaling	1/49	0.37081908935446795	0.45081088058655655	0	0	2.2018716577540105	2.184346884334174	NFKB2
Pyruvate Metabolism	1/49	0.37081908935446795	0.45081088058655655	0	0	2.2018716577540105	2.184346884334174	GLO1
Signaling by TGFBR3	1/49	0.37081908935446795	0.45081088058655655	0	0	2.2018716577540105	2.184346884334174	FGF2
TP53 Regulates Transcription of Cell Cycle Genes	1/49	0.37081908935446795	0.45081088058655655	0	0	2.2018716577540105	2.184346884334174	TP53
Cell Surface Interactions at the Vascular Wall	3/233	0.37517988642905264	0.4554106621423423	0	0	1.3806345475910693	1.353504624344028	THBD;L1CAM;CD44
SCF(Skp2)-mediated Degradation of P27 P21	1/50	0.37674790511840417	0.45661151634166036	0	0	2.1568263669104004	2.105448610107896	CKS1B
Gap Junction Trafficking and Regulation	1/51	0.3826211474737002	0.4616025769980878	0	0	2.113582887700535	2.030540111295761	TUBB1
IRE1alpha Activates Chaperones	1/51	0.3826211474737002	0.4616025769980878	0	0	2.113582887700535	2.030540111295761	HSPA5
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	1/51	0.3826211474737002	0.4616025769980878	0	0	2.113582887700535	2.030540111295761	MAPK3
COPI-independent Golgi-to-ER Retrograde Traffic	1/52	0.38843933457323454	0.467906312943942	0	0	2.072035231204781	1.9593543796874393	TUBB1
Bacterial Infection Pathways	2/143	0.3897449392410579	0.4687633491786504	0	0	1.5001143902997025	1.413501919354547	LTF;MAPK3
p53-Dependent G1 DNA Damage Response	1/53	0.3942029797950209	0.47196684530845445	0	0	2.0320855614973263	1.8916467570861657	TP53
p53-Dependent G1 S DNA Damage Checkpoint	1/53	0.3942029797950209	0.47196684530845445	0	0	2.0320855614973263	1.8916467570861657	TP53
Intraflagellar Transport	1/53	0.3942029797950209	0.47196684530845445	0	0	2.0320855614973263	1.8916467570861657	TUBB1
Clathrin-mediated Endocytosis	2/145	0.39637435071978305	0.47384751926955887	0	0	1.4789833822091887	1.3686455783476608	CHRM2;CFTR
Diseases of Glycosylation	2/146	0.3996767690432545	0.4770725730334762	0	0	1.4686379928315412	1.346886634229395	VCAN;NCAN
G1 S DNA Damage Checkpoints	1/55	0.4055686742865402	0.4819181988133738	0	0	1.9566250742721332	1.7657857703512718	TP53
Signaling by Non-Receptor Tyrosine Kinases	1/55	0.4055686742865402	0.4819181988133738	0	0	1.9566250742721332	1.7657857703512718	NR3C1
Signaling by PTK6	1/55	0.4055686742865402	0.4819181988133738	0	0	1.9566250742721332	1.7657857703512718	NR3C1
Interleukin-12 Family Signaling	1/56	0.4111717265659951	0.4858674362797211	0	0	1.9209528439474963	1.7072359397196215	CA1
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	1/56	0.4111717265659951	0.4858674362797211	0	0	1.9209528439474963	1.7072359397196215	PPARA
Transcriptional Activation of Mitochondrial Biogenesis	1/56	0.4111717265659951	0.4858674362797211	0	0	1.9209528439474963	1.7072359397196215	PPARA
Adaptive Immune System	9/854	0.4113554466854926	0.4858674362797211	0	0	1.1285775676837129	1.0025127498145423	NFKBIA;IKBKB;VCAM1;HSPA5;PDPK1;TUBB1;LY96;NFKB1;ICAM1
Chemokine Receptors Bind Chemokines	1/57	0.4167222431758245	0.4914706276019814	0	0	1.8865546218487395	1.6513679740310914	CXCR4
Signaling by PDGF	1/58	0.4222207141169212	0.49721215438544897	0	0	1.8533633549113426	1.5980200782038276	PLAT
Non-integrin membrane-ECM Interactions	1/59	0.4276676248109873	0.5021276130593288	0	0	1.8213166144200628	1.547042656088635	FGF2
RHOQ GTPase Cycle	1/59	0.4276676248109873	0.5021276130593288	0	0	1.8213166144200628	1.547042656088635	CFTR
ER to Golgi Anterograde Transport	2/155	0.42900612748142575	0.5029507200339449	0	0	1.3816150115960362	1.169238784833907	GRIA1;TUBB1
DNA Damage Telomere Stress Induced Senescence	1/60	0.43306345613115366	0.5062030620555262	0	0	1.790356204114928	1.4982972079494699	TP53
Recruitment and ATM-med Phosphorylation of Repair and Signaling Proteins at DNA Double Strand Breaks	1/60	0.43306345613115366	0.5062030620555262	0	0	1.790356204114928	1.4982972079494699	TP53
DNA Double Strand Break Response	1/61	0.43840868465109334	0.5111790284831985	0	0	1.760427807486631	1.4516553429015628	TP53
Factors Involved in Megakaryocyte Development and Platelet Production	2/158	0.4386162259608687	0.5111790284831985	0	0	1.3548387096774193	1.1165638338415653	TUBB1;TP53
Kinesins	1/62	0.4437037823413914	0.5148268886284674	0	0	1.7314806697641798	1.4069978956615745	TUBB1
RHO GTPases Activate PKNs	1/62	0.4437037823413914	0.5148268886284674	0	0	1.7314806697641798	1.4069978956615745	PDPK1
TP53 Regulates Transcription of DNA Repair Genes	1/62	0.4437037823413914	0.5148268886284674	0	0	1.7314806697641798	1.4069978956615745	TP53
Signaling by TGFB Family Members	2/161	0.44813826118748984	0.5192086462216291	0	0	1.3290728342462974	1.0667849295446559	FGF2;MAPK3
Diseases of Metabolism	3/264	0.4528535936986724	0.5239024713024231	0	0	1.2147250698974836	0.9622886782354351	POMC;VCAN;NCAN
Potential Therapeutics for SARS	2/164	0.4575696406814355	0.5282538396621251	0	0	1.3042612504978097	1.019705598740158	SIGMAR1;NR3C1
ABC Transporter Disorders	1/65	0.4592929455110492	0.5282538396621251	0	0	1.6500668449197862	1.2838626373572537	CFTR
Cytochrome P450 - Arranged by Substrate Type	1/65	0.4592929455110492	0.5282538396621251	0	0	1.6500668449197862	1.2838626373572537	POMC
Signaling by BRAF and RAF1 Fusions	1/65	0.4592929455110492	0.5282538396621251	0	0	1.6500668449197862	1.2838626373572537	MAPK3
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	7/688	0.46991803082706257	0.5396875201201635	0	0	1.0864507021685692	0.8204843130806023	HTR7;PDPK1;C1QBP;TUBB1;MAPK14;CFTR;MAPK3
COPII-mediated Vesicle Transport	1/69	0.47940454546133593	0.5489843053251002	0	0	1.552689525007864	1.1415536039285885	GRIA1
High Laminar Flow Shear Stress Activates Signaling by PIEZO1 and PECAM1 CDH5 KDR in Endothelial Cell	1/69	0.47940454546133593	0.5489843053251002	0	0	1.552689525007864	1.1415536039285885	PDPK1
Metabolism of Proteins	20/2067	0.4807363245152586	0.5497115362935349	0	0	1.03316118826622	0.7567248004629983	GRIA1;NR3C1;ESR1;WARS1;NFKB2;WARS2;NFKBIA;POMC;VCAN;TUBB1;ALB;TRIM13;MT-CO2;PGR;PPARG;PPARA;TP53;CFTR;CES1;LTF
AURKA Activation by TPX2	1/72	0.4939983341562534	0.5640588793766771	0	0	1.4868569707012127	1.0485659326181205	HMMR
Cyclin E Associated Events During G1 S Transition	1/73	0.4987719236575012	0.5678658697918737	0	0	1.4661319073083778	1.0198506713118856	CKS1B
Pre-NOTCH Transcription and Translation	1/73	0.4987719236575012	0.5678658697918737	0	0	1.4661319073083778	1.0198506713118856	TP53
RHOC GTPase Cycle	1/74	0.5035007165125869	0.5724237252571053	0	0	1.4459746538715113	0.9921846361214951	C1QBP
Post-translational Protein Modification	14/1457	0.5061640189706496	0.5744384933225803	0	0	1.0242311276794036	0.6973933559622945	GRIA1;NR3C1;ESR1;NFKB2;NFKBIA;VCAN;TUBB1;ALB;TRIM13;PGR;PPARG;PPARA;TP53;CFTR
Cyclin A Cdk2-associated Events at S Phase Entry	1/75	0.5081851309748556	0.5744384933225803	0	0	1.4263621910680735	0.9655180701334982	CKS1B
Nuclear Envelope (NE) Reassembly	1/75	0.5081851309748556	0.5744384933225803	0	0	1.4263621910680735	0.9655180701334982	TUBB1
Plasma Lipoprotein Assembly, Remodeling, and Clearance	1/75	0.5081851309748556	0.5744384933225803	0	0	1.4263621910680735	0.9655180701334982	ALB
ISG15 Antiviral Mechanism	1/76	0.512825581263391	0.578027690881165	0	0	1.4072727272727272	0.939804153837317	MAPK3
Regulation of mRNA Stability by Proteins That Bind AU-rich Elements	1/76	0.512825581263391	0.578027690881165	0	0	1.4072727272727272	0.939804153837317	MAPK14
G2 M DNA Damage Checkpoint	1/77	0.5174224777833565	0.5823770826976723	0	0	1.3886856177877849	0.9149987967515557	TP53
Costimulation by the CD28 Family	1/78	0.5219762271624845	0.5866655886484334	0	0	1.3705812903673866	0.8910604467265308	PDPK1
Transport to the Golgi and Subsequent Modification	2/186	0.5237656831789599	0.5878394367399706	0	0	1.1470313230481533	0.7417976181665538	GRIA1;TUBB1
RNA Polymerase I Promoter Clearance	1/79	0.5264872323126014	0.59005458280489	0	0	1.3529411764705883	0.8679499146985422	MAPK3
Amyloid Fiber Formation	1/80	0.5309558922193973	0.5942187219306446	0	0	1.3357476477357342	0.8456302142140429	LTF
RNA Polymerase I Transcription	1/81	0.5353826022835901	0.5977150864860314	0	0	1.3189839572192514	0.8240664123068924	MAPK3
Cell Cycle, Mitotic	5/516	0.5355951408689787	0.5977150864860314	0	0	1.031995551420658	0.6443540155307776	TUBB1;HMMR;TP53;CKS1B;MAPK3
Oncogenic MAPK Signaling	1/82	0.5397677543119234	0.6015208448476095	0	0	1.3026341849871261	0.8032254929514189	MAPK3
Asparagine N-linked Glycosylation	3/306	0.5510860453476157	0.6132678276153298	0	0	1.0440995450896442	0.6221416653071158	GRIA1;TUBB1;TRIM13
Transcriptional Regulation by RUNX3	1/86	0.5569004892666548	0.6188654732836488	0	0	1.2410821012897137	0.7264906284288154	TP53
Pre-NOTCH Expression and Processing	1/89	0.5693323408044862	0.6317907410615184	0	0	1.1985901798736023	0.6751549850456123	TP53
ABC-family Proteins Mediated Transport	1/90	0.573398700394607	0.6354095149035744	0	0	1.185062789160608	0.6591011022483088	CFTR
HCMV Early Events	2/205	0.5764345133627986	0.637877743398665	0	0	1.0386673022935538	0.5721951062100253	TUBB1;NFKB1
Scavenging of Heme From Plasma	1/92	0.5814171993211176	0.6424904345439241	0	0	1.158899923605806	0.6284560252840122	ALB
Recruitment of NuMA to Mitotic Centrosomes	1/94	0.5892857667721465	0.6493665781888598	0	0	1.1338623425909953	0.599636342287352	TUBB1
Signaling by TGF-beta Receptor Complex	1/94	0.5892857667721465	0.6493665781888598	0	0	1.1338623425909953	0.599636342287352	MAPK3
Phospholipid Metabolism	2/211	0.5921650964050371	0.6509136968229347	0	0	1.0085404126151154	0.5284447222384023	PLA2G2E;PLA2G2A
Role of LAT2 NTAL LAB on Calcium Mobilization	1/95	0.5931646996396578	0.6509136968229347	0	0	1.1217430879508477	0.585867545829172	PDPK1
Unfolded Protein Response (UPR)	1/95	0.5931646996396578	0.6509136968229347	0	0	1.1217430879508477	0.585867545829172	HSPA5
Mitochondrial Protein Degradation	1/97	0.6008135825429668	0.6583915508700012	0	0	1.0982620320855614	0.5595321849889476	MT-CO2
Signaling by Rho GTPases	6/672	0.6081188942596782	0.6647701024412135	0	0	0.9477279477279478	0.471385538630213	PDPK1;C1QBP;TUBB1;MAPK14;CFTR;MAPK3
Hedgehog 'Off' State	1/99	0.6083194093315034	0.6647701024412135	0	0	1.0757393866637563	0.5347018459447976	TUBB1
SARS-CoV-2-host Interactions	2/218	0.6099655182016144	0.6656470177884837	0	0	0.9755077658303465	0.4822450451629345	IKBKB;PDPK1
COPI-dependent Golgi-to-ER Retrograde Traffic	1/101	0.6156848414284363	0.6700349515683257	0	0	1.0541176470588236	0.5112682122546338	TUBB1
COPI-mediated Anterograde Transport	1/101	0.6156848414284363	0.6700349515683257	0	0	1.0541176470588236	0.5112682122546338	TUBB1
Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell	2/223	0.622316344942801	0.6741810090416621	0	0	0.9531941808981658	0.45210640773063127	VCAM1;ICAM1
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	1/103	0.6229124912438171	0.6741810090416621	0	0	1.033343818810947	0.489132504631589	PPARG
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	1/103	0.6229124912438171	0.6741810090416621	0	0	1.033343818810947	0.489132504631589	PPARG
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	1/103	0.6229124912438171	0.6741810090416621	0	0	1.033343818810947	0.489132504631589	PPARG
Viral Infection Pathways	9/1029	0.6353844661224958	0.6867374572200674	0	0	0.9263227078540913	0.4201105105674181	NFKBIA;IKBKB;PDPK1;TUBB1;SIGMAR1;LY96;CXCR4;NR3C1;NFKB1
Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	1/107	0.6369646519305451	0.68750357096197	0	0	0.9941479164564625	0.4484015861296075	SLC15A1
Maternal to Zygotic Transition (MZT)	1/109	0.6437941492042452	0.6929789682430415	0	0	0.9756387403446227	0.42964812794239593	TP53
RSV-host Interactions	1/109	0.6437941492042452	0.6929789682430415	0	0	0.9756387403446227	0.42964812794239593	LY96
FCERI Mediated MAPK Activation	1/111	0.6504958384172262	0.6973386093902058	0	0	0.9578026251823043	0.4118746474704044	MAPK3
Mitotic Prophase	1/111	0.6504958384172262	0.6973386093902058	0	0	0.9578026251823043	0.4118746474704044	MAPK3
Phase II - Conjugation of Compounds	1/111	0.6504958384172262	0.6973386093902058	0	0	0.9578026251823043	0.4118746474704044	GSTP1
Chromatin Modifying Enzymes	2/238	0.6575619395926675	0.7030032118409413	0	0	0.8919263714233643	0.3739100863793132	NFKB1;NFKB2
Chromatin Organization	2/238	0.6575619395926675	0.7030032118409413	0	0	0.8919263714233643	0.3739100863793132	NFKB1;NFKB2
EML4 and NUDC in Mitotic Spindle Formation	1/116	0.6667064074594853	0.7118150953796128	0	0	0.9159265287142525	0.37132165114194304	TUBB1
G1 S Transition	1/121	0.6821689141030982	0.7273395584153305	0	0	0.8775401069518717	0.33563976498986536	CKS1B
Class I MHC Mediated Antigen Processing & Presentation	3/373	0.6842166322156651	0.7285383573794328	0	0	0.8520964207450694	0.32335414428371984	IKBKB;HSPA5;LY96
MHC Class II Antigen Presentation	1/126	0.6969177029925805	0.7400646940257685	0	0	0.8422245989304813	0.30411715249807125	TUBB1
Resolution of Sister Chromatid Cohesion	1/126	0.6969177029925805	0.7400646940257685	0	0	0.8422245989304813	0.30411715249807125	TUBB1
Metabolism of Water-Soluble Vitamins and Cofactors	1/127	0.6997847257138966	0.7411142934070664	0	0	0.8354978354978355	0.2982581277264498	PTGS2
Reproduction	1/127	0.6997847257138966	0.7411142934070664	0	0	0.8354978354978355	0.2982581277264498	CXCR4
HCMV Infection	2/259	0.7024468412066651	0.7429364044397571	0	0	0.8181666039077863	0.28896462323446453	TUBB1;NFKB1
Aerobic Respiration and Respiratory Electron Transport	2/260	0.7044578536399979	0.7440659257322066	0	0	0.8149537384346086	0.2855001140901141	GLO1;MT-CO2
Respiratory Syncytial Virus Infection Pathway	1/133	0.7164290795523819	0.7556985879235687	0	0	0.797277588721439	0.2658729558432434	LY96
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	1/135	0.7217706160973232	0.7593026881343841	0	0	0.7852981083885386	0.25604479660504653	PPARG
Golgi-to-ER Retrograde Transport	1/135	0.7217706160973232	0.7593026881343841	0	0	0.7852981083885386	0.25604479660504653	TUBB1
Signaling by Hedgehog	1/136	0.7244037323179093	0.761057982421878	0	0	0.7794414735591206	0.2512969200445409	TUBB1
G2 M Checkpoints	1/137	0.7270120603256971	0.7627826005278923	0	0	0.7736709657124882	0.24665575226193928	TP53
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	1/138	0.7295958321236871	0.7644769077630665	0	0	0.7679846988563176	0.24211835263304302	IKBKB
Mitotic G1 Phase and G1 S Transition	1/139	0.7321552778399212	0.7651265088949639	0	0	0.7623808416647291	0.23768187861218082	CKS1B
RHO GTPases Activate Formins	1/139	0.7321552778399212	0.7651265088949639	0	0	0.7623808416647291	0.23768187861218082	TUBB1
Cell Cycle	5/649	0.7339380324645989	0.7657475604942999	0	0	0.8132233648983471	0.2515549351276692	TUBB1;HMMR;TP53;CKS1B;MAPK3
Degradation of the Extracellular Matrix	1/140	0.7346906252144297	0.7657475604942999	0	0	0.7568576155118686	0.23334358238543715	CD44
FCGR3A-mediated Phagocytosis	1/142	0.7396899255787375	0.7679149358968735	0	0	0.7460461941062692	0.22495098190458354	MAPK3
Leishmania Phagocytosis	1/142	0.7396899255787375	0.7679149358968735	0	0	0.7460461941062692	0.22495098190458354	MAPK3
Parasite Infection	1/142	0.7396899255787375	0.7679149358968735	0	0	0.7460461941062692	0.22495098190458354	MAPK3
Regulation of Actin Dynamics for Phagocytic Cup Formation	1/143	0.742154323667133	0.7694609216470013	0	0	0.7407546885591625	0.22089162148030606	MAPK3
tRNA Processing	1/146	0.7494091370174478	0.7759630040771212	0	0	0.7253180896182925	0.20923265455930626	MT-CO2
RHOA GTPase Cycle	1/149	0.7564608807259995	0.7822380535947753	0	0	0.7105072987425929	0.19830575449352322	C1QBP
S Phase	1/150	0.7587673172497141	0.7835960907199273	0	0	0.7057029034920863	0.1948164236180263	CKS1B
DNA Double-Strand Break Repair	1/152	0.7633152094235587	0.7872623532486116	0	0	0.6962850161136098	0.18805559164312785	TP53
HIV Life Cycle	1/158	0.7764534613992506	0.7984231449538938	0	0	0.6694710310296672	0.16938860426381644	CXCR4
Respiratory Electron Transport	1/158	0.7764534613992506	0.7984231449538938	0	0	0.6694710310296672	0.16938860426381644	MT-CO2
Anti-inflammatory Response Favouring Leishmania Parasite Infection	1/159	0.778571516972799	0.7984231449538938	0	0	0.6652000270764232	0.16649585950913168	MAPK14
Leishmania Parasite Growth and Survival	1/159	0.778571516972799	0.7984231449538938	0	0	0.6652000270764232	0.16649585950913168	MAPK14
Translation	2/302	0.7791962251134325	0.7984231449538938	0	0	0.6993548387096774	0.17448369704259775	WARS1;WARS2
SARS-CoV-2 Infection	2/313	0.7958347871567105	0.8143029822953314	0	0	0.6742384953151471	0.15397157623628346	IKBKB;PDPK1
Fcgamma Receptor (FCGR) Dependent Phagocytosis	1/168	0.7967577976324408	0.8143029822953314	0	0	0.629062730154664	0.142925907564824	MAPK3
Separation of Sister Chromatids	1/177	0.813457686998682	0.8302951035471671	0	0	0.5966212931453573	0.12317924788296555	TUBB1
Cilium Assembly	1/200	0.8501901851438446	0.8666667391195005	0	0	0.5270469997044044	0.08553720207249918	TUBB1
Transcriptional Regulation by RUNX1	1/202	0.8530215909541496	0.8684310132423536	0	0	0.5217495410647298	0.08294274369038149	ESR1
Mitotic Prometaphase	1/203	0.8544172681402742	0.868730959487985	0	0	0.5191401493090485	0.08167922694940219	TUBB1
Intra-Golgi and Retrograde Golgi-to-ER Traffic	1/204	0.8557997617950049	0.8690167465331518	0	0	0.5165564658465267	0.08043758054768439	TUBB1
Signaling by NOTCH	1/209	0.8625187737848429	0.874713769301081	0	0	0.5040106951871658	0.07454235705833076	TP53
Signaling by ROBO Receptors	1/210	0.8638247280006909	0.874913620529583	0	0	0.501573574188266	0.07342304420792746	CXCR4
M Phase	2/372	0.8674771829234026	0.8774865350340572	0	0	0.5650101714617843	0.0803252753678727	TUBB1;MAPK3
Mitotic Anaphase	1/221	0.8774007540097591	0.8863882137179256	0	0	0.4762275157997083	0.062286478216861355	TUBB1
Mitotic Metaphase and Anaphase	1/222	0.8785660463825182	0.8864304483322338	0	0	0.4740484429065744	0.061372299257554205	TUBB1
HIV Infection	1/227	0.8842292989692598	0.8910050024096373	0	0	0.46344233590459516	0.05702141761485451	CXCR4
rRNA Processing	1/237	0.8947795962112967	0.9004860987381546	0	0	0.4435783558415662	0.04931608890748734	MT-CO2
Cell Cycle Checkpoints	1/261	0.9163593665117659	0.9210287136022717	0	0	0.4021390374331551	0.03512550568683728	TP53
RHO GTPase Cycle	2/450	0.9270495336039576	0.930587890602446	0	0	0.4647657450076805	0.03520520603607079	C1QBP;CFTR
Epigenetic Regulation of Gene Expression	1/291	0.9372456926914521	0.9396275114784698	0	0	0.3599852480177024	0.023330578789968196	PPARG
DNA Repair	1/312	0.94869152492268	0.9498954481776581	0	0	0.33531647093213196	0.01766165032982411	TP53
Metabolism of RNA	3/761	0.976011212834971	0.976011212834971	0	0	0.4076303216144905	0.009897755026122963	MT-CO2;MAPK14;CD44
